PDB,binder
2nmb,0
3so6,0
3ws9,0
5z68,0
4pns,0
4oee,1
4oeg,1
4oef,0
3ud7,1
3ud9,1
3uda,1
3ud8,1
1AXM,1
3UD8,1
3UD9,1
2AXM,1
3UD7,1
3UDA,1
1BFB,1
1BFC,1
2ERM,1
2UUS,1
4OEG,1
4OEE,1
1AFC,1
3hxc,0
4jzf,0
2pt9,0
3rw9,0
4yv2,0
4yux,0
4yuy,0
4yuw,0
1jq3,0
5b1s,0
2i7c,0
4yv1,0
4yuz,0
4yv0,0
5zu0,0
5zzw,0
4rn2,0
4pm0,0
1a4m,0
6ey7,0
6gzy,0
4tk4,0
4tk1,0
4tk2,0
4tk3,0
2fts,0
4u90,0
6czd,0
6e3n,0
4ijq,0
2hf8,0
2i5f,0
1fao,0
4kax,0
2uvm,0
3s3o,0
3mmr,0
5yjo,0
2vr0,0
4bs4,0
1z3j,0
3hqy,0
5g1c,0
6esn,0
4uxj,0
6jjz,0
5axi,0
3oka,0
3okc,0
3okp,0
4pnt,0
3hxd,0
3s9z,0
6o0h,0
4j0t,0
5v37,0
4rgd,0
1O84,1
2ozr,0
6p1l,0
5xzr,0
5ehr,0
6mdd,0
6mdc,0
6mdb,0
6bmr,0
6md7,0
6cmr,0
6cms,0
5ehp,0
6bmv,0
6bmx,0
6c6o,0
1ox9,0
6i0x,0
4pkb,0
5moo,0
3ay0,0
5klp,0
5al2,0
3k3g,0
4EZC,1
b27d,1
6mkq,0
3g31,0
3g30,0
3g2y,0
4de2,0
3b3x,0
1pzp,0
3g35,0
3g32,0
3g34,0
4de0,0
3g2z,0
4de1,0
5fa7,0
5ujo,0
3d4f,0
3mkf,0
1pzo,0
5fao,0
1erq,0
4r3b,0
4dds,0
1nym,0
5ee8,0
1nyy,0
6mnp,0
4x69,0
4xuz,0
6b1f,0
3opp,0
6b1h,0
6qwa,0
4de3,0
6qw8,0
4len,0
6qw9,0
4qhc,0
6qw7,0
6m7i,0
4gd6,0
5ne3,0
1ymx,0
5t66,0
4zam,0
1ero,0
4s2i,0
3mke,0
5fap,1
1yly,0
3opr,0
6b1j,0
4ddy,0
6b1x,0
1ny0,0
6bt6,0
6b1y,0
5eec,0
6b1w,0
1nxy,0
3mxr,0
6mey,0
6qwb,0
4fcf,0
6mia,0
3mxs,0
6bu3,0
1ong,0
1yms,0
1ym1,0
5ne1,0
4mbf,0
b4fb,1
b52c,1
6bt0,0
3rxf,0
1wxz,0
2j7x,0
5mfr,0
3q44,0
4q4e,0
6eab,0
4qhp,0
4k5m,0
6ee3,0
4zx5,0
4k5l,0
3ked,0
4quo,0
4q4i,0
4r5v,0
4r5x,0
5mft,0
5mfs,0
6eaa,0
6ea1,0
4k5n,0
4zw3,0
6ee6,0
4zqt,0
4qme,0
4zx6,0
4k5o,0
3q43,0
3k0h,0
5il1,0
5cls,0
2cm8,0
5q13,0
2p4y,0
4rak,0
4oiv,0
5jy3,0
3ozj,0
4m8h,0
3ipu,0
5lsg,0
4poh,0
2o4j,0
3fur,0
2e2r,0
2yfe,0
3b1m,0
2p7g,0
2ayr,0
3u9q,0
2p7a,0
2p7z,0
4a4w,0
4m8e,0
5f9b,0
4pp3,0
5xmx,0
1s19,0
4pp5,0
4a4v,0
4r06,0
4k4j,0
3ipq,0
1ie9,0
1rjk,0
3v3q,0
4k6i,0
1n46,0
2o4r,0
4mgd,0
4poj,0
1qkt,0
2qe4,0
1xzx,0
6o68,0
3ads,0
3adt,0
6avi,0
2g0h,0
5xpl,0
3kdt,0
2qh6,0
3ia6,0
6fob,0
5xpp,0
5i4v,0
3peq,1
3pcu,0
3kdu,0
5xpm,0
1nax,0
2qa8,0
2g0g,0
3adu,0
3oap,0
6fod,0
6c5q,0
3imy,0
3w5t,0
4n5g,0
1r6g,0
3vrv,0
5q1g,0
4fhi,0
4zsh,0
5b5b,0
4lnw,0
3ips,0
1nyx,0
3gz9,1
2j4a,0
5q1i,0
6an1,0
6suo,0
5q17,0
5hyr,0
5q10,0
5q19,0
3osw,0
6md4,0
3fej,0
3cs8,0
5q1h,0
4fhh,0
5q1f,0
5q1a,0
3vrw,0
1q4x,0
4fgy,0
6iar,0
4xuh,0
4dma,0
5q18,0
2f4b,0
1rdt,0
5q11,0
5q16,0
1zh7,0
5q0w,0
5dxg,0
1nq0,0
6fzj,0
5fqp,0
5q0p,0
5q0y,0
4pxm,0
6sq0,0
5iaw,0
5q0l,0
5mkj,0
4x1f,0
3t03,0
1zeo,0
5q0x,0
3fal,0
4ynk,0
3r5m,0
5q0q,0
5h1e,0
5fqv,0
5q0v,0
5yso,0
3gws,0
5q0j,0
6fzp,0
5q0m,0
5zwf,0
3wt5,0
3tkm,0
4mg9,0
5zwh,0
3ook,0
4mg7,0
2r6y,0
6dha,0
2ewp,0
3dy6,0
4mg6,0
5zwi,0
3kfc,0
5wgd,0
4mg8,0
5wgq,0
4mga,0
3l0e,0
5kya,0
4n8r,0
1pqc,0
5two,0
6jio,0
1m13,0
2i0j,0
6c5t,0
4y29,0
4rme,0
2o9i,0
2gpp,0
3vjt,0
3fxv,0
1i7g,0
6fo8,0
3vjs,0
1i7i,0
5xpo,0
3sz1,0
3oki,0
3omm,0
1err,0
6fo7,0
3okh,0
6a6k,0
1db1,0
5xpn,0
5awj,0
6fo9,0
3adv,0
3bc5,0
5tbp,0
4dk8,0
5q14,0
3g9e,0
4xum,0
5q1d,0
5gic,0
3vru,0
5q1c,0
5gid,0
1xnx,0
3r2a,0
3vtb,0
5ick,0
4dk7,0
3r8i,0
4jaz,0
5q15,0
5q12,0
3vtc,0
3fei,0
3vtd,0
3osi,0
5q1b,0
3vrt,0
3dct,0
4jgv,0
5q1e,0
1ilh,0
3erd,0
1kkq,0
3o1e,0
5q0o,0
5dx3,0
3gwx,0
5ak2,0
4prg,0
6s4u,0
3lmp,0
5fqs,0
5q0s,0
5fqt,0
5q0t,0
1y0x,0
6fzg,0
3g8i,0
4xta,0
5q0z,0
1pcg,0
2zas,0
5u5l,0
5q0n,0
3o1d,0
5q0i,0
2q8s,0
3r5n,0
6ilq,0
6fzf,0
5dxe,0
2zmj,0
3ty0,0
5q0u,0
5q0r,0
1vjb,0
5dxb,0
5kyj,0
6dgo,0
2ath,0
6jno,0
4mgc,0
3jzb,0
5avi,0
1pq6,0
3oof,0
5zwe,0
1osv,0
5zqu,0
3h0a,0
3jzc,0
4mgb,0
4q0a,0
2gtk,0
6c42,0
3olf,0
4mg5,0
5zxi,0
5ugm,0
3wt7,0
3nsq,0
3GZ9,1
2XYW,1
5U3T,1
2XYX,1
3PEQ,1
5U43,1
1Y0S,1
5U45,1
1fpp,0
2xi7,0
6inz,1
2rol,0
1n5z,0
5jy0,0
4lnf,0
2wgs,0
4xyc,0
4lno,0
1fpy,0
3zxv,0
6ghp,0
1rbo,0
3axk,0
3axm,0
3ess,0
1xk9,0
6imr,0
3nok,0
3bjc,0
6oht,0
6ohu,0
2w9r,0
3g19,0
3dnj,0
2wa8,0
2h2d,0
6mmo,0
3rxa,0
6gdg,0
6gbe,0
4zun,0
2j87,0
4uxh,0
5u2j,0
3v43,0
5szb,0
6oie,0
5szc,0
2kwn,0
5kjn,0
5al5,0
3qk5,0
3ppm,0
2wap,0
3lj7,0
3pr0,0
4do3,0
3oj8,0
2wj1,0
4j5p,0
4hbp,0
3qkv,0
3k7f,0
3qj9,0
3k83,0
3k84,0
6mrg,0
2wj2,0
2bw7,0
3ttz,0
1qr3,0
4dkt,0
1w1g,0
1w1d,0
5urm,0
5urj,0
5urk,0
3ffu,0
5i25,1
b8fc,1
4g2y,0
4xuc,0
4pvo,0
5lsy,0
3loo,0
3e9h,0
4cxx,0
5ijj,0
5ijp,0
2w3i,0
5npr,0
5eci,0
4dhr,0
6ckl,0
4crj,0
4x3t,0
3c94,0
3hp9,0
3rxh,0
1utr,0
4zs2,0
5w7x,0
2qyl,0
2xcg,0
5lhh,0
5yjb,0
5lhg,0
5lhi,0
5l3f,0
5l3g,0
2xag,0
2xaf,0
2uxx,0
2xah,0
2xas,0
4uv9,0
3zmu,0
3zn1,0
4uv8,0
3zn0,0
3zmt,0
4uva,0
3zmz,0
3abu,0
5lgt,0
5lgu,0
3abt,0
5lbq,0
5lgn,0
5l3e,0
2xaq,0
2xaj,0
4uvc,0
3zmv,0
4uvb,0
b068,1
b63f,1
b7a8,1
b83a,1
b8bd,1
b8ca,1
6h78,0
2khh,0
3new,0
2baj,0
3iw5,0
3hub,0
3gcs,0
3hec,0
4r3c,0
3mvm,0
4e6c,0
3iw7,0
4eh7,0
3s4q,0
3hv6,0
4kin,0
6m9l,0
4eh4,0
4eh2,0
4g2w,0
1dub,0
4qij,0
5du8,0
5du6,0
5duf,0
5dtw,0
6n96,0
6n97,0
5duc,0
5du4,0
6n92,0
6n93,0
6n94,0
5wqa,0
2jt5,0
4c70,0
2qyk,0
5w73,0
4c1e,0
3udn,0
6enm,0
1bsk,0
1q1y,0
3rxo,0
2zof,0
6ahi,0
4jbl,0
3t4p,0
1d6s,0
3iqi,0
3iqg,0
3iqh,0
1clu,0
4x3s,0
4fmn,0
5d6e,0
4dhu,0
3m59,0
6j7l,0
4ddl,0
2wyi,0
6iae,0
5tdr,0
6max,0
3hfz,0
4p74,0
4p73,0
4p72,0
4p75,0
5ais,0
5ccl,0
b616,1
b66f,1
b8b8,1
b8d0,1
b8e9,1
2oaz,0
2pl9,0
1u8t,0
2pmc,0
2f71,0
4zur,0
2vex,0
4c1w,1
4C1W,1
4C1X,1
b037,1
4o43,0
5mim,0
3saz,0
6f8v,0
5lyw,0
2b2v,0
4nw2,0
4o42,0
4pzx,0
4mt9,0
6hti,0
1y2g,0
1f47,0
1y2f,0
2q9y,0
2ael,0
1yys,0
1yyr,0
2j4k,0
6ekn,0
4mw1,0
4mw2,0
4mw5,0
4mwe,0
5j58,0
4mwb,0
1pg2,0
4mw4,0
4mwc,0
5j59,0
4zt6,0
4zt7,0
4eg4,0
5k0t,0
5k0s,0
4eg5,0
4mw6,0
4py2,0
4mw9,0
4mw0,0
4mw7,0
4zt2,0
4zt5,0
4mvx,0
4mvy,0
4zt4,0
4mvw,0
4zt3,0
1pfy,0
4eg7,0
4ega,0
5tqu,0
5nfh,0
4eg6,0
5v49,0
5sxm,0
6dai,0
6dar,0
5m23,0
5m25,0
4ql1,0
6d9x,0
6dak,0
4y7r,0
3uvl,0
3uvk,0
3eg6,0
3emh,0
3uvm,0
2o9k,0
6u5m,0
4ery,0
4ewr,0
4erq,0
5vfc,0
4es0,0
6dya,0
2h9p,0
4esg,0
2co0,0
6u8l,0
2h9m,0
4gm8,0
6das,0
3uvn,0
4erz,0
2xl3,0
4a7j,0
3p4f,0
2xl2,0
2h13,0
6iam,0
4o45,0
2h6k,0
6u80,0
4cy1,0
2h9n,0
2h6q,0
4gm3,0
4zy2,0
2nqg,0
1xmy,0
4pvt,0
4tpp,0
6enx,0
1bug,0
3hlo,1
3ka2,0
4eqj,0
3fsm,0
3iaw,0
4ep2,0
4wf2,0
4xu0,0
4xu1,0
4xtw,0
4xty,0
4xtx,0
3rux,0
4xtv,0
4xu3,0
4xu2,0
4xtz,0
4dq2,0
6apw,0
3v7s,0
3v7c,0
6aqq,0
3efr,0
3efs,0
6htn,1
6HTN,1
5b5o,0
6en4,0
2ga2,0
6imi,0
1icj,0
5mos,0
3lcv,0
3lcu,0
6mbp,0
4i12,0
4k4e,0
3rqg,0
3rqe,0
3rqf,0
2cng,0
5h3q,0
6f8x,0
3udr,0
5if6,0
3fl9,0
1h9l,0
5uxm,0
3rzi,0
2hwg,0
3kyg,0
3lc3,0
1xn3,0
5vdq,0
3k5k,0
2vev,0
3p2k,0
3p2e,0
5bw4,0
5d1n,0
3pb3,0
5yqn,0
1uxb,1
3rtx,0
4pz8,0
5dv2,0
5dv4,0
1qw7,0
3ncr,0
5y2f,0
5jpt,0
5vdv,0
3mz3,0
2cni,0
2uym,0
2bqw,0
5zgg,0
6b7f,0
4dhn,0
4awm,0
5uwn,0
3p76,0
4fmu,0
4gtr,0
3t7g,0
4g2l,0
2nqi,0
4wj7,0
5u7i,0
3uh2,0
5ier,0
3sb0,0
6ntj,0
6nti,0
6f4n,0
2yc0,0
5op6,0
5op8,0
1yci,0
4bio,0
5opc,0
2w3o,0
1yrs,0
6htz,0
4dht,0
1dpu,0
4fmo,0
5mf6,0
5hv1,0
2xe4,0
5uw5,0
3eq8,0
4bcc,0
4bcd,0
2xdw,0
3eq7,0
3eq9,0
4bcb,0
4amy,0
1qfs,0
3ddu,0
4amz,0
4an0,0
4an1,0
ba3f,1
1utt,0
5vb9,0
5hhx,0
4c1d,0
4c71,0
4cxy,0
4ie5,0
6akw,0
6aej,0
4idz,0
4ie6,0
4zs3,0
4cxw,0
3m5a,0
2lto,0
5yj8,0
4a4h,0
4a4f,0
4a4g,0
4a4e,0
4oty,1
1FE2,1
3NT1,1
3N8Y,1
6OFY,1
1PGE,1
3N8Z,1
4RRX,1
5F19,1
4E1G,1
5FDQ,1
3MDL,1
3KRK,1
5F1A,1
1IGZ,1
4PH9,1
1HT8,1
2OYU,1
3N8W,1
3QMO,1
3N8V,1
5U6X,1
4KVJ,1
5JW1,1
3OLT,1
3OLU,1
5IKV,1
4OTY,1
5JVY,1
5IKQ,1
5W58,1
3TZI,1
3HS6,1
5JVZ,1
5IKR,1
3HS5,1
3N8X,1
3KK6,1
1U67,1
4KVK,1
1DIY,1
5WBE,1
4KVL,1
b341,1
b781,1
b78a,1
b8ba,1
b8e6,1
b93d,1
5tkb,0
5icv,0
5ieo,0
5iep,0
5ien,0
5xhs,0
3e9i,0
4a2a,0
2chm,0
3k3h,0
2kmx,0
4c1c,0
4o4k,0
3e37,1
5ech,0
3csl,0
3w8o,0
4dhs,0
6im6,0
5h5r,0
5h5q,0
5h5s,0
1s4d,0
2j7w,0
6f8b,0
5jss,0
5tmn,0
5ma7,0
5lwd,0
1tlp,0
5jt9,0
5lif,0
6fzx,0
5tln,0
1y3g,0
1thl,0
5n2x,0
4gto,0
3v4x,0
5tnt,0
3rxi,0
3muf,0
4y0a,0
4bqs,0
3n2e,0
4psx,0
5al4,0
2lwi,0
4bb4,0
1d5j,0
6plg,0
5nzq,0
6rj3,0
5nzp,0
6rj5,0
6rj2,0
5ofv,0
5n53,0
5ofw,0
6rj6,0
5nzo,0
3t8w,0
4zuo,0
3c6t,0
3t1a,0
2i5j,1
2be2,1
5tuq,0
5c42,0
3drp,0
1tkz,0
3is9,0
1uwb,0
3i0s,0
4o4g,0
3i0r,0
3t19,0
1tl1,0
3qip,0
1ikx,0
3m8q,0
1ikv,0
3qo9,0
1dtq,0
1bqm,0
1rev,0
6oe3,0
4ncg,0
3ith,0
1ikw,0
3irx,0
3m8p,0
1iky,0
1jlq,0
3dya,0
1rt2,0
5vqz,0
3tam,0
5vqt,0
1vrt,0
5vqs,0
3lp2,0
5vqr,0
1vru,0
5vqu,0
1tvr,0
3drr,0
1tv6,0
3drs,0
2jle,0
3c6u,0
4o44,0
2rf2,0
3e01,0
3di6,0
6dtx,0
4i7f,0
1tkx,0
2b5j,0
6dug,0
5uv5,0
1dtt,0
6duh,0
1tl3,0
1bqn,0
6duf,0
1rt1,0
5vqy,0
2ban,0
2won,0
5vqw,0
1rth,0
5vqv,0
5vqq,0
4h4m,0
5vqx,0
1rti,0
b4cf,1
b4d5,1
b51f,1
b9a6,1
b9d3,1
b9fb,1
ba19,1
ba54,1
ba64,1
2y6d,0
3shz,0
5olk,0
6htt,0
6ht8,0
5vkf,0
5lsx,0
2j4q,0
1y19,0
1s17,0
4aro,0
3li2,0
1k2v,1
4hmq,0
1esz,0
3lhs,0
5zma,0
3rxg,0
6imt,0
3e3u,0
5mon,0
6u9v,1
2y6c,0
3sh1,1
4i1c,0
3oyn,0
2vc7,0
5al3,0
1w7x,0
4lng,0
6drt,0
3p23,0
4jmx,0
6rrm,0
6iyv,0
6iyw,0
1juy,0
6s07,0
4wcu,0
3i5r,0
4xue,0
3uhm,0
5eom,0
6nfg,0
5vdo,0
6mjw,0
6nao,0
5v8o,0
5vdw,0
5vdp,0
6mju,0
4tpm,0
4tzm,0
4tzn,0
4tzq,0
4x3i,0
4x3h,0
4dho,0
4gts,0
5fyq,0
1l6s,0
2cnh,0
5w10,0
3lc5,0
1sqi,0
5ywg,0
6j63,0
1tfz,0
5yy6,0
6isd,0
3v1r,0
b365,1
b3a4,1
b820,1
4mwr,1
4zyq,0
3eu5,0
5efb,0
4x0f,0
3lik,0
6b4h,0
3kyf,0
1sqn,0
2vew,0
4a4c,0
3ob2,0
4gpl,0
2y1n,0
3buo,0
3bun,0
3ob1,0
1yvh,0
3buw,0
3bum,0
3bux,0
5ngz,0
5f6v,0
5f6d,0
5f6u,0
3rz3,0
4gtt,0
4pzw,0
1y2h,0
5lyx,0
4awk,0
3fl8,0
6pic,0
4bae,0
4duh,0
1kzn,1
4uro,0
4gee,0
4urn,0
4lp0,0
6f86,0
5d7c,0
5mmn,0
6f94,0
4mbc,0
4emv,0
5z4h,0
4hxw,0
5z4o,0
3u2k,0
4lpb,0
5z9e,0
4hz5,0
4urm,0
4mot,0
4gfn,0
6f8j,0
5d6p,0
1aj6,0
5d6q,0
6f96,0
5mmp,0
4em7,0
4mb9,0
4ggl,0
1KZN,1
3uh4,0
4g2j,0
3e6v,0
3g58,0
2gm1,0
2y55,0
4krs,0
3lil,0
5n55,0
4mwu,1
5vnb,0
5iql,0
6axj,0
3gpe,0
5yqo,0
1oeb,0
5lsc,0
1xm4,0
6cgt,1
6kdx,0
4yec,0
4ln7,0
5fdd,0
5wef,0
6e3p,0
6e0q,0
4m5o,0
4e5j,0
5w3i,0
4m5r,0
4m5u,0
5w9g,0
4mk5,0
5wa7,0
4mk2,0
5wdc,0
6e4c,0
4w9s,0
5wa6,0
5wdw,0
5web,0
5wfm,0
6e3o,0
5fdg,0
5i13,0
5wf3,0
6nel,0
6e6w,0
5cgv,0
5ega,0
6dzq,0
5w92,0
4e5f,0
4e5h,0
4avg,0
4e5i,0
4e5g,0
4mk1,0
4dmw,0
2BVM,1
2BVL,1
1ii5,0
6hqy,0
1j37,0
2oc2,0
1uze,0
3BKL,1
3BKK,1
b071,1
b08b,1
b5e9,1
b62a,1
b768,1
b8c9,1
6d2o,0
2d1o,0
4gql,0
2rio,0
6hx1,0
6hv0,0
3uib,0
4z7h,0
4u6r,0
4yz9,0
4pl4,0
4pl3,0
4yzc,0
4uoh,0
1u1w,0
4ucc,0
4uce,0
4ucd,0
6hrq,0
4na9,0
2h6b,0
3e6c,0
3e5u,0
3iqu,0
4qge,0
5dqe,0
5dq8,0
6e5g,0
6q36,1
6sen,0
6seo,0
3ui7,0
6mjf,0
5yz2,0
4pqa,0
2POK,1
b110,1
b1bb,1
3gx0,0
4zb8,0
4zba,0
4f0c,0
3c8e,0
4je8,0
6fyz,0
2zdm,0
3o84,0
3dgo,0
2p09,0
3dgl,0
2p0x,0
3dgn,0
1q91,0
1q65,0
2xbp,0
4ozj,0
3ta0,0
3ta1,0
4c3k,0
4ozn,0
4usj,0
3lf0,0
4ozl,0
4msn,0
4llp,0
4fl2,0
3o7u,0
5f74,0
3p3g,0
3r5t,0
2rkd,0
4sga,0
1mmq,0
5ad1,0
5oah,0
5od5,0
5a5v,0
5a5d,0
1ro6,0
2xbw,0
4dff,0
1q54,0
5xo7,0
5z7j,0
4x8v,0
4hf4,0
5nw7,0
1y3p,1
6d5g,0
1szd,0
5btx,0
1usn,0
2uwp,0
6b97,0
4ymh,0
4p58,0
4ymg,0
3hvj,0
5k03,0
5kva,0
3u81,0
3nw9,0
6gy1,0
4pyn,0
1h1d,0
5k0f,0
3hvh,0
5k09,0
4pyq,0
3r6t,0
5k05,0
1igb,0
5btv,0
2oi2,0
1cgl,0
1bxr,0
3a1d,0
2fpz,0
1TRN,0
1S0Q,0
6c0s,0
2bok,0
4y8x,0
2r2m,0
1z6e,0
1owh,0
5exm,0
1nm6,0
2r2w,0
5e2p,0
5fbi,0
5exl,0
1w13,0
2wyj,0
5za8,0
4cr9,0
2zc9,0
4x6o,0
1f5k,1
2y5g,0
4ty7,0
1ta6,0
5zaf,0
1f5l,0
5za7,0
5za9,0
1w7g,0
1gi7,0
4ty6,0
2y5f,0
5zag,0
4crf,0
2zfp,0
4x6n,0
4cra,0
2y5h,0
6fui,0
2bvs,0
3tu7,0
1ghv,0
3da9,0
1ypg,0
4o97,0
2ra0,0
4a6l,0
2uwo,0
5zc5,0
1w0z,0
1ghw,0
1uvt,0
2bvr,0
6fuh,0
2zda,0
2vh6,0
2za5,0
3bv9,0
1sb1,0
1mu6,0
1mu8,0
2p95,0
3f68,0
5fck,0
1o5c,0
1g32,0
1z71,0
1qbv,0
1c5o,0
4jyt,0
1a4w,0
3mhw,0
1owe,0
2gv7,0
1sl3,0
4jzi,0
1c4u,0
4jz1,0
5e2o,0
1t32,0
3kgp,0
2vwm,0
2gv6,0
4crc,0
1d9i,0
1sqt,0
5zae,0
2j2u,0
1ejn,0
1sqa,0
6ftz,0
1gjc,0
1sqo,0
3ffg,0
2wyg,0
5zaj,0
4crb,0
4x6m,0
1zgi,0
1fpc,0
1d6w,0
1w11,0
4cr5,0
2uwl,0
1tom,0
4o9v,0
1ypj,0
6fuj,0
4ish,0
1bty,0
2vnt,0
1h4w,0
2j95,0
2y82,0
2y7z,0
1nt1,0
3nkk,0
5u6j,0
2zdl,0
1j14,0
2xbx,0
1ype,0
2zdk,0
1eb2,0
4hfp,0
2j34,0
2bza,0
2j94,0
1y3x,0
4isi,0
1y3v,0
2zgx,0
2bz6,0
1ghz,0
4abe,0
4abb,0
1qb6,0
1v2w,0
2jh5,0
1qb1,0
1o3d,0
1oyq,0
1qbo,1
1mue,0
1bcu,0
1t4v,0
1c5q,0
1rtf,0
4h42,0
2vvu,0
1o5a,0
1v2l,0
1g30,0
1c5x,0
1v2k,0
1o33,0
1ezq,0
1bju,0
4abd,0
1o3l,0
1qb9,0
1c5y,0
1nfu,0
1o5g,0
1v2j,0
1g36,0
1o35,0
1fjs,0
1qbn,0
1c5p,0
1tx7,0
1lhg,0
4yt6,0
4jzd,0
3khv,0
4gly,0
1k1p,0
6bfp,0
1tps,0
1tyn,0
1o2k,0
1sfi,0
1v3x,0
1qj6,0
2feq,0
1c4y,0
5lh8,0
1qj1,0
1o2y,0
6qh9,0
1a2c,0
1a46,0
1o2p,0
1ktt,0
6qha,0
1bmm,0
1awh,0
5naw,0
4y8y,0
1ets,0
5yjk,0
4rn6,0
5mt4,0
1ett,0
1lhf,0
1awf,0
5fah,0
1c4v,0
1owi,0
2cv3,0
2g00,0
2c90,0
5qcn,0
1qj7,0
1bb0,0
2viw,0
1thr,0
5tku,0
2vip,0
1w14,0
6fty,0
2gde,0
5zah,0
1gj7,0
1gi8,0
2bxu,0
6d40,0
2fxr,0
5qqo,0
2zo3,0
1ny2,0
1nzq,0
5tkt,0
2viq,0
4jk5,0
1tmb,1
1ths,0
1w12,0
5tks,0
2viv,0
2nwn,0
1zgv,0
3v7t,0
1utp,0
2bxt,0
3rxj,0
4ktu,0
3e0p,0
3rxm,0
1gi9,0
1tbz,0
1dva,1
5wxp,0
4hgc,0
6d3z,0
4o3u,0
5mng,0
2ei6,0
4x1s,0
1uvu,0
6fug,0
3e16,0
4os7,0
5tcc,0
1eat,0
1aht,0
4kp0,0
1eas,0
2phb,0
1vj9,0
5q0e,0
1lqd,0
3atm,0
4gvu,0
4zxx,0
4os6,0
4est,0
1uvs,0
1dwd,0
5l2y,0
3c1k,0
5mno,0
4x1r,0
4os1,0
5mnh,0
1dwc,0
1vja,0
5eg4,0
3atl,0
4x1n,0
1lqe,0
6bvh,0
4zxy,0
3bg8,0
4x8s,0
5q0d,0
5zfi,0
4x8t,0
3atk,0
1eb1,0
5tjx,0
6fut,0
1jrs,0
2q1j,0
2zhd,0
2j9n,0
5est,0
4btt,0
5a0a,1
1e37,0
3cen,0
1o39,0
4ab8,0
2c8x,0
5wb6,0
1o5b,0
1o37,0
5tqe,0
5z1c,0
4ch2,0
3dux,0
6qff,0
1wbg,0
2fda,0
1vr1,0
1o3g,0
3sw2,0
1auj,0
1nc6,0
1g3c,0
6qfh,0
5ugg,0
6o21,0
2c8y,0
1c5z,0
3pma,1
4d8n,0
4btu,0
2c8w,0
2p93,0
6a8g,0
4abi,0
1g3b,0
1kyn,0
2p94,0
6qfg,0
4bti,0
6a8n,0
2bmg,0
1o3h,0
1owk,0
5qcl,0
5qck,0
5fbe,0
1o2t,0
1k2i,0
1o2s,0
5nba,0
1zpc,0
1lhc,0
1lhd,0
3egk,0
7kme,0
5nar,0
6qhc,0
4zhl,0
1hgt,0
6qmr,0
5nb6,0
4u2w,0
1oxg,0
1owd,0
2fes,0
1owj,0
2c93,0
5qcm,0
1bmn,0
5nb7,0
2asu,0
5nat,0
4q2k,0
4y8z,0
6qmt,0
4wxi,0
6qhb,0
4zhm,0
1lhe,0
1o2g,0
1sc8,0
1zpb,0
3ig6,0
5mt0,0
1aq7,0
1hdt,0
1gj4,0
4crd,0
5xg4,0
2vio,0
1ta2,0
1eoj,0
1b5g,0
2anm,0
5qtu,0
4na8,0
1w10,0
1fv9,0
4r0i,0
1eol,0
2vin,0
1gj5,0
6ahs,0
5wxf,0
3qn7,0
4na7,0
1f92,0
2ank,0
3ljj,0
4jk6,0
5wxo,0
1gjb,0
1ekb,0
5q0h,0
5mnx,0
1j15,0
1iht,0
2fzz,0
6eo8,0
3dhk,0
1yyy,0
5q0f,0
1inc,0
3ati,0
3kqc,0
5mnc,0
1wu1,0
6d3y,0
3kqd,0
1y3w,0
2fs9,0
4os4,0
4x1p,0
2h9t,0
1y3y,0
1u6q,0
5q0g,0
1ad8,0
5tca,0
6eo9,0
1gbt,0
5mny,0
2cji,0
4x1q,0
4os2,0
2bvx,0
4os5,0
1okx,0
1ca8,0
2fs8,0
5l2z,0
1bra,0
1jwt,0
3kqe,0
6d3x,0
2hvx,0
1zom,0
5mnb,0
3kqb,0
5y9l,0
3hpt,0
1a5g,0
4mnw,0
3iit,0
1o3c,0
4ch8,0
2a2x,0
1v2p,0
4mny,0
1a3e,0
1e34,0
1a61,0
1g37,0
1way,0
4mnx,0
1a5h,0
4mnv,0
2bdy,0
1o0d,0
1bio,0
1qhr,0
1v2m,0
5ugd,0
1o3p,0
3kid,0
1XMN,1
1AE5,1
1FAX,1
1FY3,1
1A7S,1
3PMA,1
2A0Q,1
b01d,1
b0e1,1
b49a,1
b668,1
4llk,0
4epy,0
4a95,0
2w47,1
2w87,1
2W47,1
2VZQ,1
4QB6,1
b52e,1
3a1c,0
3a1e,0
4twp,0
5oh2,0
3e12,0
1g7v,0
1phw,0
1jcx,0
1x6u,0
4non,0
3a1s,0
3a1t,0
2wib,0
4lch,0
4leq,0
1enu,0
5jxq,0
4puk,0
4pul,0
1q66,0
3s1g,0
6fmn,0
6fpu,0
1q63,0
1n2v,0
3eos,0
3bbf,0
4dfg,0
1ikt,0
5upz,0
2rke,0
3sfg,1
3upf,0
4o4r,0
4nrt,0
4lq3,0
4nru,0
3ur0,0
4lq9,0
1h2t,0
1h2u,0
5ahw,0
4je7,0
4ks4,0
4muv,0
2bvd,0
2VI0,1
2V3G,1
2CIP,1
b12d,1
b1d2,1
b261,1
3zso,0
3kr4,0
4r76,0
5wp5,0
2cex,0
3tvc,0
1xff,0
5kbe,0
5kbg,0
5kbi,0
5kbh,0
6f90,0
2ww2,0
2ww0,0
2WW1,1
b359,1
b393,1
b458,1
3t01,0
4cs9,0
4llx,0
6d56,0
5htl,0
3k8c,0
2bes,0
2bet,0
6fv4,1
3uj9,0
3ujc,0
3ujd,0
3ujb,0
4r6w,0
4fgz,0
4r6x,0
